tour_id,url,name,name_original,sport,tour_type,difficulty,distance_m,duration_s,elevation_up_m,elevation_down_m,roundtrip,start_lat,start_lng,start_alt_m,region,description,categories,rating_score
e1031305047,https://www.komoot.com/smarttour/e1031305047,El Roquez Loop,El Roquez — circular desde Chirivel,mountainbike,editorial_tour,easy,20749.990032096237,5950,151.44137083370583,154.16225400560643,TRUE,37.594409,-2.265555,1043.1,Chirivel,"An easy 12.9-mile (20.7 km) mountain biking route near Chirivel, Spain, winding through scenic olive groves with 497 feet of elevation gain.","['family_friendly', 'historical_site', 'intermediate', 'other_natural', 'settlement', 'trail', 'viewpoint']",
e1031378005,https://www.komoot.com/smarttour/e1031378005,Zumaia: Coastal Road and Endoia Climb,De Zumaia a Zarautz y subida a Endoia — circular por Debabarrena (Bajo Deba),racebike,editorial_tour,difficult,45896.97044392286,9080,959.5198350955503,959.5198350955486,TRUE,43.292047,-2.25523,6.9,Zumaia,"This difficult 28.5-mile (45.9 km) road cycling route from Zumaia to Zarautz climbs to Endoia, offering coastal views and 3148 feet of gain.","['beach', 'climb', 'cycle_way', 'family_friendly', 'intermediate', 'settlement', 'trail', 'unknown', 'viewpoint']",4.400000095367432
e1031390028,https://www.komoot.com/smarttour/e1031390028,Arcipreste de Hita Trail,Ciudad Encantada de Tamajón — bucle trailrunning desde el embalse de el Vado,jogging,editorial_tour,difficult,15347.205290550231,7204,347.52447431830274,347.52447431830296,TRUE,41.002478,-3.295231,927,Retiendas,This difficult 9.5-mile (15.3 km) jogging trail features runnable tracks and a steep climb to the Peña del Arcipreste.,"['cave', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'natural_monument', 'other_natural', 'religious_building', 'viewpoint']",
e1031396569,https://www.komoot.com/smarttour/e1031396569,Hoz de Pelegrina and Gollorio Waterfall Loop Trail,Hoz de Pelegrina y cascada de Gollorio — circular trailrunning por el Parque Natural Barranco del Río Dulce,jogging,editorial_tour,difficult,7138.023649155537,3647,145.23670994204872,143.80290642738635,TRUE,41.014593,-2.637131,1003.8,Barranco Del Río Dulce,This difficult 4.4-mile (7.1 km) trailrunning route in Barranco del Río Dulce Natural Park features the seasonal Gollorio Waterfall.,"['castle', 'challenging', 'gorge', 'historical_site', 'hut', 'intermediate', 'natural_monument', 'other_man_made', 'river', 'trail', 'viewpoint', 'waterfall']",
e1031411653,https://www.komoot.com/smarttour/e1031411653,Camino del Cid: Molina de Aragón and Castilnuevo Loop,Castillo de Molina de Aragón por el Camino del Cid — circular por el Geoparque de Molina y el Alto Tajo,jogging,editorial_tour,moderate,12717.178211520259,5099,139.6866487454838,139.6866487454838,TRUE,40.846603,-1.89014,1075,Molina De Aragón,"Jog the 7.9-mile Camino del Cid: Molina de Aragón and Castilnuevo Loop, a moderate route through historical towns and the Alto Tajo Natural ","['castle', 'historical_site', 'intermediate', 'man_made_monument', 'viewpoint']",
e1031416599,https://www.komoot.com/smarttour/e1031416599,Virgen del Socorro Trail,Sagrado Corazón de Jesús — circular trailrunning desde Sacedón,jogging,editorial_tour,moderate,7276.908158476731,3221,249.59282065145442,249.59282065145442,TRUE,40.484014,-2.73195,728.2,Sacedón,"Jog the moderate Virgen del Socorro Trail, a 4.5-mile route with 819 feet of elevation gain, offering scenic views and landmarks.","['family_friendly', 'intermediate', 'lake', 'man_made_monument', 'natural_monument', 'religious_building', 'viewpoint']",
e1031425963,https://www.komoot.com/smarttour/e1031425963,Presa de la Parra from Pontón de la Oliva — circular trailrunning through the Cañada de la Caleriza,Presa de la Parra desde Pontón de la Oliva — circular trailrunning por la Cañada de la Caleriza,jogging,editorial_tour,difficult,16554.18426893924,7417,370.17026436828587,370.08277515414727,TRUE,40.881382,-3.440226,710.5,Uceda,This difficult 10.3-mile (16.6 km) circular trailrunning route from Pontón de la Oliva offers diverse terrain and historical sights along th,"['bridge', 'canyon', 'historical_site', 'intermediate', 'man_made_monument', 'natural_monument', 'other_man_made', 'river', 'trail', 'viewpoint']",
e1031454195,https://www.komoot.com/smarttour/e1031454195,Azurki Climb and Basque Coast Loop,Bahía de Ondarroa y subida a San Migel — circular desde Mutriku,racebike,editorial_tour,difficult,62291.902151089715,11788,1123.5357882481371,1123.535788248137,TRUE,43.306189,-2.383743,50.2,Mutriku,"Tackle the difficult 38.7-mile (62.3 km) road cycling route from Mutriku, climbing to San Migel with coastal views of Bahia de Ondarroa.","['beach', 'family_friendly', 'intermediate', 'mountain_pass', 'religious_building', 'settlement', 'unknown', 'viewpoint']",4.800000190734863
e1031481980,https://www.komoot.com/smarttour/e1031481980,Sierra de Alor Trail,Embalse de Piedra Aguda y Sierra de Alor — circular desde San Jorge de Alor,mountainbike,editorial_tour,moderate,31964.716371275485,10502,455.4584595122213,455.09919167994644,TRUE,38.643728,-7.056227,305.3,Olivenza,Explore the Sierra de Alor Special Conservation Area on this 19.9-mile moderate mountain biking route from San Jorge de Alor.,"['intermediate', 'river', 'trail', 'viewpoint']",
e1031485376,https://www.komoot.com/smarttour/e1031485376,Biscay Tour Trail: Gernika - Elantxobe Loop,Reserva de la Biosfera de Urdaibai y Elantxobe — circular desde Guernica,racebike,editorial_tour,moderate,32976.79801383134,6057,545.9263893362566,545.1828215,TRUE,43.318904,-2.677194,1.9,Guernica Y Luno,"Cycle 20.5 miles (33.0 km) through the Urdaibai Biosphere Reserve from Guernica to Elantxobe, featuring moderate difficulty and coastal view","['beach', 'castle', 'cave', 'family_friendly', 'historical_site', 'intermediate', 'lake', 'natural_monument', 'settlement', 'viewpoint']",4.833333492279053
e1031497876,https://www.komoot.com/smarttour/e1031497876,Guadiana Natural Trail: Badajoz Loop,Puente Ayuda — circular desde Badajoz por el río Guadiana,mountainbike,editorial_tour,moderate,54035.16669465545,14849,233.4351078617555,233.4351078617555,TRUE,38.87383,-6.98962,166.6,Guadiana,"Mountain bike the moderate 33.6-mile Guadiana Natural Trail: Badajoz Loop, gaining 766 feet over diverse landscapes along the Guadiana River","['bridge', 'cycle_way', 'historical_site', 'intermediate', 'man_made_monument', 'trail', 'viewpoint']",4
e1031503362,https://www.komoot.com/smarttour/e1031503362,Monte Oiz and Balcón de Bizkaia Loop,Subida al Balcón de Bizkaia — circular desde Gernica,racebike,editorial_tour,difficult,63340.59223547829,12476,1248.4389325058228,1248.438932505822,TRUE,43.312627,-2.67475,6.4,Guernica Y Luno,"Cycle the Monte Oiz and Balcón de Bizkaia Loop, a difficult 39.4-mile road cycling route with 4096 feet of elevation gain.","['climb', 'cycle_way', 'family_friendly', 'forest', 'historical_site', 'intermediate', 'natural_monument', 'other_man_made', 'other_natural', 'religious_building', 'settlement', 'trail', 'viewpoint']",
e1031504087,https://www.komoot.com/smarttour/e1031504087,Badajoz and Cañada Real Sancha Brava Loop,Mirador de Badajoz y laguna de los Tres Arroyos — circular por la Cañada Real Sancha Brava,mountainbike,editorial_tour,moderate,42951.71628682569,10512,271.31931835022056,269.94740720977586,TRUE,38.865152,-6.959386,188.8,Tierra de Badajoz,"This moderate 26.7-mile mountain biking route follows the historic Cañada Real Sancha Brava, offering diverse landscapes and views of Badajo","['cycle_way', 'family_friendly', 'forest', 'intermediate', 'lake', 'trail', 'viewpoint']",
e1031508550,https://www.komoot.com/smarttour/e1031508550,Mount Oiz Circular Trail,Subida al Monte Oiz — circular desde Durango,racebike,editorial_tour,difficult,41542.59293571167,15950,1059.4841143255605,1059.6883712282806,TRUE,43.167963,-2.626585,122.8,Durango,"Challenging 25.8-mile road cycling route from Durango to Mount Oiz, featuring steep climbs and panoramic views of the Basque coastline.","['challenging', 'climb', 'other_man_made', 'religious_building', 'summit', 'trail', 'viewpoint']",
e1031540646,https://www.komoot.com/smarttour/e1031540646,Ribera del Cea Loop from Sahagún,Costa del Adobe – circular por la Ribera del Cea desde Sahagún,touringbicycle,editorial_tour,moderate,47899.50180811316,10326,231.79442061266957,231.79442061266968,TRUE,42.369289,-5.022714,831.1,Sahagún,"Cycle the moderate Costa del Adobe route along the Ribera del Cea from Sahagún, covering 29.8 miles and passing historical landmarks.","['bridge', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'religious_building', 'wheelchair_accessible']",
e1031578039,https://www.komoot.com/smarttour/e1031578039,Dehesas de Alconchel Trail,Dehesas de Alconchel – Ruta BTT 5 Centro BTT Alqueva (IMBA),mountainbike,editorial_tour,difficult,58755.39212013859,18372,646.5441445772988,648.1013566427757,TRUE,38.514575,-7.06924,272.7,Alconchel,This difficult 36.5-mile mountain biking route in Extremadura offers historical landmarks and scenic views of the Dehesas landscape.,"['bridge', 'historical_site', 'intermediate', 'man_made_monument', 'religious_building']",
e1031663016,https://www.komoot.com/smarttour/e1031663016,Almanza and Gradefes Circular from Cist,Almanza y Gradefes – circular desde Cistierna,touringbicycle,editorial_tour,difficult,64477.576656118814,13995,514.4685398286545,514.1459974457199,TRUE,42.803201,-5.130728,936.7,Cistierna,This difficult 40.1-mile touring cycling route from Cistierna explores the diverse landscapes and historic villages of Almanza and Gradefes.,"['bridge', 'castle', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'river', 'settlement', 'unknown', 'viewpoint']",
e1031742596,https://www.komoot.com/smarttour/e1031742596,"Riaño, Pandetrave, and Panderrueda Loop",Sierra de Riaño – circular por Pandetrave y el Valle de Sajambre,touringbicycle,editorial_tour,difficult,70909.67984027335,17780,1324.1499701136156,1324.6708903635374,TRUE,42.970273,-4.972764,1112.5,Embalse de Riaño,This difficult 44.1-mile touring cycling route in Sierra de Riaño offers challenging terrain and stunning views of the Picos de Europa.,"['family_friendly', 'intermediate', 'lake', 'mountain_pass', 'natural_monument', 'parking', 'settlement', 'summit', 'viewpoint']",5
e1032132665,https://www.komoot.com/smarttour/e1032132665,Climb to the Sollube antennas and to the Urdaibai Biosphere Reserve - circular from Bermeo,Subida a las antenas de Sollube y a la Reserva de la Biosfera de Urdaibai — circular desde Bermeo,racebike,editorial_tour,difficult,37945.84481938079,8875,1110.1500670944251,1109.6510756670682,TRUE,43.423189,-2.725931,44.6,Bermeo,"This difficult 23.6-mile road cycling route from Bermeo climbs to the Sollube antennas, offering panoramic views over the Urdaibai Biosphere","['beach', 'climb', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'other_natural', 'settlement', 'summit', 'viewpoint']",5
e1032150182,https://www.komoot.com/smarttour/e1032150182,Faro Matxitxako and Views to San Juan de Gaztelugatxe,Faro Matxitxako y Vistas a San Juan de Gaztelugatxe — circular por el Valle de Butrón,racebike,editorial_tour,difficult,81076.65268614712,16368,1743.4909978747164,1743.3495732437818,TRUE,43.291255,-2.883763,32.7,Derio,This difficult 50.4-mile (81.1 km) road cycling route offers stunning coastal views from Faro Matxitxako and San Juan de Gaztelugatxe.,"['cafe', 'challenging', 'climb', 'cycle_way', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'natural_monument', 'other_man_made', 'pub', 'religious_building', 'restaurant', 'trail', 'viewpoint']",4.5
e1032162641,https://www.komoot.com/smarttour/e1032162641,"Mercadillo, Gueñes and Sodupe","Mercadillo, Güeñes y Sodupe — circular desde Bilbao",racebike,editorial_tour,difficult,78015.29807878335,14905,1362.7107163285382,1362.0290991797033,TRUE,43.255893,-2.93696,48.4,Bilbao,"This difficult 48.5-mile road cycling route from Bilbao offers scenic views, challenging climbs, and a blend of urban and rural landscapes.","['climb', 'cycle_way', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'river', 'trail', 'viewpoint']",4
e1032163027,https://www.komoot.com/smarttour/e1032163027,Cáceres-Badajoz Corridor: Peña del Águila Reservoir Loop,Embalse de la Peña del Águila y Rincón de Gila – vuelta desde Badajoz,mountainbike,editorial_tour,difficult,79822.49836254986,22119,325.41014310434707,325.4101431043475,TRUE,38.885462,-6.9846,176.1,Guadiana,This difficult 49.6-mile mountain biking route near Badajoz offers spectacular views of Embalse de la Peña del Águila and Rincón de Gila.,"['bridge', 'family_friendly', 'historical_site', 'intermediate', 'lake', 'natural_monument', 'other_man_made', 'river', 'settlement', 'viewpoint']",5
e1032187280,https://www.komoot.com/smarttour/e1032187280,Argalario and Peñas Negras Loop,Pico Mendibil y Vía Verde de Piquillo — circular desde Bilbao,racebike,editorial_tour,difficult,51525.63187,10917,1149.4126658339574,1150.3057233354589,TRUE,43.305843,-3.041153,34,Ortuella,This difficult 32.0-mile road cycling route from Bilbao climbs Pico Mendibil for views and follows the coastal Vía Verde de Piquillo.,"['family_friendly', 'intermediate', 'man_made_monument', 'summit', 'trail', 'viewpoint', 'wheelchair_accessible']",3
e1032191255,https://www.komoot.com/smarttour/e1032191255,"Alto de la Mina, Humaran and Puerto de Las Muñecas — circular from Balmaseda","Alto de la Mina, Humaran y Puerto de Las Muñecas — circular desde Balmaseda",racebike,editorial_tour,difficult,90768.19927866863,17425,1728.1303295560333,1728.130329556036,TRUE,43.194049,-3.192425,156.5,Balmaseda,"This difficult 56.4-mile road cycling route from Balmaseda climbs Alto de la Mina, Humaran, and Puerto de Las Muñecas, offering scenic views","['climb', 'cycle_way', 'historical_site', 'intermediate', 'mountain_pass', 'religious_building', 'settlement', 'trail', 'unknown', 'viewpoint']",
e1032194884,https://www.komoot.com/smarttour/e1032194884,Sierra Mayorga and Alpotrel Reservoir Loop from Albuquerque,"Sierra de los Picorros, Sierra Mayorga y Embalse de Alpotrel – circular desde Albuquerque",mountainbike,editorial_tour,difficult,80643.92964735071,24137,1210.2264876023462,1210.028764,TRUE,39.22269,-7.008124,412.6,Alburquerque,"This difficult 50.1-mile mountain biking loop from Albuquerque traverses Sierra de los Picorros, Sierra Mayorga, and Embalse de Alpotrel.","['family_friendly', 'forest', 'intermediate', 'lake', 'mtb_park', 'other_man_made', 'trail', 'viewpoint']",
e1032210921,https://www.komoot.com/smarttour/e1032210921,Transandalus: Uleila del Campo Loop,Vuelta por Uleila del Campo — Transandalus,mountainbike,editorial_tour,moderate,23439.985683028102,7069,244.27012173321492,244.31165942475735,TRUE,37.183543,-2.206333,603.6,Uleila Del Campo,"Explore the Transandalus: Uleila del Campo Loop, a moderate 14.6-mile mountain bike route with varied terrain and scenic Andalusian views.","['family_friendly', 'religious_building', 'settlement', 'viewpoint']",
e1032316027,https://www.komoot.com/smarttour/e1032316027,Ascent to Alto de la Veiga and Miners,Asensción al Alto de la Veiga — circular desde Astorga por la senda de los Mineros,mountainbike,editorial_tour,difficult,60684.29009345839,20521,1048.6915323151761,1048.9301494469203,TRUE,42.461491,-6.064737,878.7,Astorga,"This difficult 37.7-mile mountain biking route from Astorga, known as Senda de los Mineros, climbs 3441 feet to Alto de la Veiga.","['historical_site', 'intermediate', 'man_made_monument', 'summit', 'viewpoint']",
e1032318863,https://www.komoot.com/smarttour/e1032318863,Brihuega Lavender Fields Trail,Jardín de La Alcarria — circular trailrunning por los campos de lavanda de Brihuega,jogging,editorial_tour,moderate,11927.04053847024,5089,166.88346663762275,169.36157618702634,TRUE,40.762215,-2.868901,925.8,Brihuega,"Jog this 7.4-mile (11.9 km) moderate circular trail through the fragrant lavender fields of Brihuega, gaining 548 feet (167 metres).","['castle', 'family_friendly', 'historical_site', 'intermediate', 'other_natural', 'religious_building', 'settlement', 'viewpoint']",
e1032338247,https://www.komoot.com/smarttour/e1032338247,Tajo Natural Trail Loop,Playa del Puente de San Pedro y cascada del Campillo — circular trailrunning por el Parque Natural del Alto Tajo,jogging,editorial_tour,difficult,8759.050815,3865,217.74783664358154,219.1096654249509,TRUE,40.798194,-2.154791,912.3,Alto Tajo,"This difficult 5.4-mile jogging loop in Alto Tajo Natural Park features dramatic gorges, Playa del Puente de San Pedro, and San Pedro Bridge","['beach', 'bridge', 'family_friendly', 'gorge', 'intermediate', 'natural_monument', 'other_natural', 'river', 'trail', 'viewpoint', 'waterfall']",
e1032344746,https://www.komoot.com/smarttour/e1032344746,El Rodenal Trail,Barranco de la Hoz y Virgen de la Hoz — circular trailrunning por el Parque de Molina de Aragón-Alto Tajo,jogging,editorial_tour,moderate,12677.132821468696,5557,230.40631241193626,228.06843721141524,TRUE,40.85221,-1.998833,1106,Corduente,"Jog the moderate El Rodenal Trail, a 7.9-mile route in Alto Tajo Nature Park, featuring the Barranco de la Hoz Viewpoint.","['canyon', 'historical_site', 'intermediate', 'natural_monument', 'religious_building', 'viewpoint']",
e1032365091,https://www.komoot.com/smarttour/e1032365091,GR 167: Prádena de Atienza to Cueva del Oso Trail,Mirador a la Cueva del Oso — trailrunning desde Prádena de Atienza,jogging,editorial_tour,moderate,9587.180682415103,4284,145.6380416180748,145.63804161807457,TRUE,41.171849,-3.009105,1143.2,Prádena De Atienza,"Jog this 6.0-mile (9.6 km) moderate trail from Prádena de Atienza to a viewpoint overlooking the Cueva del Oso, gaining 478 feet.","['cave', 'historical_site', 'intermediate', 'natural_monument', 'other_natural', 'river', 'settlement', 'unknown', 'viewpoint']",
e1032377449,https://www.komoot.com/smarttour/e1032377449,"Hundido de Armallones, Salinas and Pico Alar Trail",Salinas de la Inesperada y Pico del Alar desde Ocentejo — circular trailrunning por el Parque Natural del Alto Tajo,jogging,editorial_tour,difficult,15486.372273185745,7708,465.7170032674296,465.58373583996274,TRUE,40.77175,-2.398021,859.7,Alcarria Alta,"This difficult 9.6-mile (15.5 km) jogging trail in Alto Tajo Natural Park offers dramatic canyons, historic saltworks, and panoramic views.","['family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'natural_monument', 'river', 'summit', 'viewpoint']",
e1032487694,https://www.komoot.com/smarttour/e1032487694,Sierra de Tentudía Monastery Loop,Subida al Monasterio de Tentudía – circular desde Cabeza la Vaca por la Sierra de Tentudía,mountainbike,editorial_tour,difficult,63050.098688146645,23210,1725.8432987123283,1722.2031666435055,TRUE,38.086788,-6.421566,759.5,Cabeza La Vaca,"This difficult 39.2-mile mountain biking route climbs 5662 feet to the Monasterio de Tentudía, offering panoramic views.","['family_friendly', 'historical_site', 'intermediate', 'lake', 'man_made_monument', 'mountain_pass', 'religious_building', 'trail', 'viewpoint']",
e1032491068,https://www.komoot.com/smarttour/e1032491068,Alhambra and Lagunas de Ruidera Loop,Alhambra – circular desde Ruidera por Carrizosa,mountainbike,editorial_tour,difficult,65539.61697791322,20191,595.1701449,596.0318510644023,TRUE,38.9742,-2.887085,789.9,Ruidera,This difficult 40.7-mile mountain biking route near Ruidera offers stunning lagoon views and passes the historic Alhambra Castle.,"['castle', 'challenging', 'family_friendly', 'historical_site', 'intermediate', 'lake', 'natural_monument', 'other_natural', 'religious_building', 'river', 'trail', 'viewpoint']",
e1032744796,https://www.komoot.com/smarttour/e1032744796,Porma Reservoir Loop,Embalse del Porma – circular por el pantano,touringbicycle,editorial_tour,difficult,32712.088639192243,9040,559.7283893686524,553.8523589485299,TRUE,42.934631,-5.280854,1118.6,Embalse del Porma,"Cycle a difficult 20.3-mile (32.7 km) route around Embalse del Porma, enjoying mountain views and abandoned villages.","['family_friendly', 'intermediate', 'lake', 'natural_monument', 'river', 'summit', 'unknown', 'viewpoint']",
e1032787063,https://www.komoot.com/smarttour/e1032787063,Vía de la Plata and Páramo Leones Loop,La Valduerna – circular desde La Bañeza a Alija del Infantado,touringbicycle,editorial_tour,moderate,74233.09182354668,17142,196.86558314973365,196.86558314973365,TRUE,42.29347,-5.910287,793.6,La Bañeza,"Cycle the Vía de la Plata and Páramo Leones Loop, a 46.1-mile touring route through historic plains with mountain views.","['bridge', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'other_man_made', 'settlement', 'viewpoint', 'wheelchair_accessible']",
e1032800876,https://www.komoot.com/smarttour/e1032800876,Vía de la Plata Loop from Zafra,Los Santos de Maimona y Fuente del Maestre – circular desde Zafra,mountainbike,editorial_tour,moderate,40516.254055427235,12663,525.3897682651094,525.3897682651094,TRUE,38.430667,-6.413896,526.7,Zafra,"Explore the historic Vía de la Plata on this moderate 25.2-mile mountain biking loop from Zafra, featuring varied terrain and Roman history.","['cycle_way', 'historical_site', 'intermediate', 'trail', 'viewpoint']",4.5
e1032825223,https://www.komoot.com/smarttour/e1032825223,Ullíbarri-Gamboa Reservoir North Loop from Vitoria-Gasteiz,Embalse de Urrunaga y de Ullíbarri-Gamboa — circular desde Vitoria-Gasteiz,racebike,editorial_tour,moderate,49279.27917967506,7608,345.56938385402526,345.62444623168335,TRUE,42.867074,-2.68358,509.4,Vitoria-Gasteiz,"Cycle 30.6 miles around the scenic Embalse de Urrunaga y de Ullíbarri-Gamboa from Vitoria-Gasteiz, a moderate route with reservoir views.","['family_friendly', 'forest', 'historical_site', 'lake', 'natural_monument', 'other_natural', 'religious_building', 'river', 'settlement', 'unknown', 'viewpoint']",5
e1032837944,https://www.komoot.com/smarttour/e1032837944,Ponferrada and Las Médulas Loop via Montes Aquilianos,Las Médulas desde Ponferrada – circular de gravel por los Montes Aquilianos,touringbicycle,editorial_tour,difficult,58544.73402320596,17253,1524.3747205528211,1523.922239750251,TRUE,42.544371,-6.587388,531.3,Ponferrada,This difficult 36.4-mile touring cycling loop from Ponferrada explores the ancient Roman gold mines of Las Médulas and the Montes Aquilianos,"['castle', 'facilities', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'natural_monument', 'restaurant', 'settlement', 'viewpoint', 'wheelchair_accessible']",5
e1032886105,https://www.komoot.com/smarttour/e1032886105,La Mirada Circular Nature Trail,Río Cúa y Castro de Chano – circular de gravel desde Fabero,touringbicycle,editorial_tour,difficult,60421.92921398267,17053,1392.6770740403617,1390.8681244252566,TRUE,42.762309,-6.631821,668.8,Fabero,Cycle the difficult 37.5-mile La Mirada Circular Nature Trail through the Los Ancares Leoneses Biosphere Reserve.,"['cycle_way', 'historical_site', 'hut', 'intermediate', 'man_made_monument', 'river', 'trail']",
e1033015064,https://www.komoot.com/smarttour/e1033015064,La Serena Reservoir and Cima de las Poyatas Loop,Embalse de la Serena y Alto de las Poyatas – circular desde Peñalsordo,mountainbike,editorial_tour,difficult,58498.18268816701,19254,1164.5849038379238,1160.1156944883369,TRUE,38.821515,-5.112887,403.8,Peñalsordo,This difficult 36.3-mile mountain biking route near Peñalsordo offers challenging climbs and stunning views of Embalse de la Serena.,"['challenging', 'intermediate', 'other_natural', 'summit', 'viewpoint']",5
e1033160396,https://www.komoot.com/smarttour/e1033160396,Arantzazu Sanctuary and Udana Pass Loop,Subida al Santuario de Arantzazu — circular desde Zegama,racebike,editorial_tour,difficult,77573.44414570808,16051,1833.0410939531491,1830.9977837511713,TRUE,42.979163,-2.289273,292,Zegama,This difficult 48.2-mile road cycling route from Zegama climbs 6014 feet to the Sanctuary of Arantzazu through the Basque Mountains.,"['climb', 'historical_site', 'intermediate', 'mountain_pass', 'religious_building', 'viewpoint']",5
e1033176571,https://www.komoot.com/smarttour/e1033176571,Orduña and La Barrerilla Passes Loop,Puerto de la Barrerilla y Orduña - Valles de Arabako — circular desde Orduña,racebike,editorial_tour,difficult,69451.63562120852,13052,1261.6123588594207,1261.4242383665087,TRUE,42.995642,-3.012859,290.8,Urduña-Orduña,This difficult 43.2-mile (69.5 km) circular road cycling route from Orduña features challenging climbs over Puerto de Orduña and La Barreril,"['bridge', 'challenging', 'climb', 'cycle_way', 'family_friendly', 'historical_site', 'intermediate', 'mountain_pass', 'religious_building', 'settlement', 'unknown', 'viewpoint']",5
e1033190600,https://www.komoot.com/smarttour/e1033190600,County of Treviño,Condado de Treviño — circular desde Vitoria-Gasteiz,racebike,editorial_tour,moderate,37307.09894349375,6528,529.6495238162095,529.5935152115488,TRUE,42.839954,-2.670248,529.7,Vitoria-Gasteiz,"This moderate 23.2-mile road cycling route from Vitoria-Gasteiz explores the scenic County of Treviño, featuring passes and historic village","['bridge', 'climb', 'cycle_way', 'family_friendly', 'historical_site', 'intermediate', 'mountain_pass', 'religious_building', 'settlement', 'summit', 'trail', 'viewpoint']",4.785714
e1033381836,https://www.komoot.com/smarttour/e1033381836,Karabieta and Krutzeta Passes Loop,Puertos de Karabieta y Krutzeta  — circular desde Arrasate,racebike,editorial_tour,difficult,88213.50153,17530,1623.7653600634128,1624.1822158504215,TRUE,43.06677,-2.487182,220.3,Arrasate / Mondragón,"Challenge yourself on this difficult 54.8-mile road cycling route from Arrasate, conquering the iconic Karabieta and Krutzeta mountain passe","['climb', 'intermediate', 'mountain_pass', 'other_natural', 'settlement', 'trail', 'viewpoint', 'wheelchair_accessible']",
e1033589711,https://www.komoot.com/smarttour/e1033589711,Vía de la Plata - Puebla de Sancho Pérez Loop,Alrededores de la Puebla de Sancho Pérez – vuelta por la Vía de la Plata,mountainbike,editorial_tour,easy,23052.278556248253,6459,143.89876580179316,143.89876580179316,TRUE,38.39673,-6.401862,523.5,Puebla De Sancho Pérez,This easy 14.3-mile mountain biking loop near Puebla de Sancho Pérez follows the historic Vía de la Plata through Extremaduran landscapes.,"['cycle_way', 'family_friendly', 'intermediate', 'other_natural', 'trail', 'viewpoint']",
e1033719129,https://www.komoot.com/smarttour/e1033719129,Guadiana Natural Trail Loop,Pueblonuevo del Guadiana y Talavera la Real – circular por la Cañada Real de las Bardocas desde Badajoz,mountainbike,editorial_tour,moderate,53778.130268976114,13968,215.3898754326131,215.2179920947178,TRUE,38.891087,-6.972218,171.5,Guadiana,"This moderate 33.4-mile mountain biking loop offers diverse scenery, including historic mining remains and traditional pathways, with 707 fe","['forest', 'intermediate', 'river', 'trail']",
e1033747460,https://www.komoot.com/smarttour/e1033747460,Badajoz and Valdebótoa Loop via Camino Natural del Guadiana,Finca las Carboneras y ermita de Bótoa – circular por la orilla del río Gévora desde Badajoz,mountainbike,editorial_tour,moderate,47963.411107256914,13618,136.94226688806197,136.41335547751606,TRUE,38.891087,-6.972218,171.5,Guadiana,"Mountain bike the moderate 29.8-mile Badajoz and Valdebótoa Loop via Camino Natural del Guadiana, featuring river views and eucalyptus fores","['forest', 'intermediate', 'other_man_made', 'river', 'settlement', 'trail']",4.5
e1033941473,https://www.komoot.com/smarttour/e1033941473,Sierra de Argallén and Zalamea de la Serena MTB Trail,"Valle de la Serena, Minas de San Nicolas y Sierra de Argallén – circular desde Zalamea de la Serena",mountainbike,editorial_tour,difficult,108694.90790405178,33446,1238.3103424810668,1238.8159000916662,TRUE,38.65257,-5.655502,483.5,Zalamea De La Serena,This difficult 67.5-mile mountain biking route from Zalamea de la Serena explores the Valle de la Serena and Sierra de Argallén.,"['cycle_way', 'family_friendly', 'forest', 'intermediate', 'other_natural', 'trail', 'viewpoint']",
e1033954100,https://www.komoot.com/smarttour/e1033954100,Alcazaba de Reina and Mirador del Cerro,Alcazaba de Reina y mirador del cerro de San Miguel – circular por la Sierra de las Casas,mountainbike,editorial_tour,difficult,46821.98784,15367,978.2629178471873,978.2629178,TRUE,38.163349,-5.900327,609.7,Fuente Del Arco,"This difficult 29.1-mile mountain biking route explores the Sierra de las Casas, featuring the Alcazaba de Reina and San Miguel Hill Viewpoi","['castle', 'climb', 'family_friendly', 'historical_site', 'intermediate', 'viewpoint']",4
e1035128078,https://www.komoot.com/smarttour/e1035128078,Peñacerrada and La Aldea Passes Loop,Puertos de La Aldea y de Peñacerrada — circular desde Labastida,racebike,editorial_tour,difficult,88519.83195,16232,1521.1957843251303,1521.195784325133,TRUE,42.588654,-2.793725,530.3,Labastida/Bastida,"This difficult 55.0-mile road cycling route from Labastida takes you through the scenic Rioja Alavesa, climbing the Ports of La Aldea and Pe","['challenging', 'climb', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'mountain_pass', 'natural_monument', 'settlement', 'viewpoint']",
